ItemName,RateN,Date,Month,Day,Year,AQty,Area,VoucherType,Total
Coconut Oil 1 Ltr,805.4,4/24/2024,4,24,2024,163,Greater Colombo,Credit Sales-Con,131280.2
Coconut Oil 1 Ltr,804.9,4/25/2024,4,25,2024,200,Greater Colombo,Credit Sales-Con,160980
Coconut Oil 1 Ltr,804.4,4/26/2024,4,26,2024,192,Greater Colombo,Credit Sales-Con,154444.8
Coconut Oil 1 Ltr,803.9,4/27/2024,4,27,2024,168,Greater Colombo,Credit Sales-Con,135055.2
Coconut Oil 1 Ltr,803.4,4/28/2024,4,28,2024,153,Greater Colombo,Credit Sales-Con,122920.2
Coconut Oil 1 Ltr,802.9,4/29/2024,4,29,2024,125,Greater Colombo,Credit Sales-Con,100362.5
Coconut Oil 1 Ltr,802.4,4/30/2024,4,30,2024,194,Greater Colombo,Credit Sales-Con,155665.6
Coconut Oil 1 Ltr,801.9,5/1/2024,5,1,2024,85,Greater Colombo,Credit Sales-Con,68161.5
Coconut Oil 1 Ltr,801.4,5/2/2024,5,2,2024,118,Greater Colombo,Credit Sales-Con,94565.2
Coconut Oil 1 Ltr,800.9,5/3/2024,5,3,2024,111,Greater Colombo,Credit Sales-Con,88899.9
Coconut Oil 1 Ltr,800.4,5/4/2024,5,4,2024,130,Greater Colombo,Credit Sales-Con,104052
Coconut Oil 1 Ltr,799.9,5/5/2024,5,5,2024,110,Greater Colombo,Credit Sales-Con,87989
Coconut Oil 1 Ltr,799.4,5/6/2024,5,6,2024,110,Greater Colombo,Credit Sales-Con,87934
Coconut Oil 1 Ltr,798.9,5/7/2024,5,7,2024,131,Greater Colombo,Credit Sales-Con,104655.9
Coconut Oil 1 Ltr,798.4,5/8/2024,5,8,2024,123,Greater Colombo,Credit Sales-Con,98203.2
Coconut Oil 1 Ltr,797.9,5/9/2024,5,9,2024,123,Greater Colombo,Credit Sales-Con,98141.7
Coconut Oil 1 Ltr,797.4,5/10/2024,5,10,2024,126,Greater Colombo,Credit Sales-Con,100472.4
Coconut Oil 1 Ltr,796.9,5/11/2024,5,11,2024,86,Greater Colombo,Credit Sales-Con,68533.4
Coconut Oil 1 Ltr,796.4,5/12/2024,5,12,2024,131,Greater Colombo,Credit Sales-Con,104328.4
Coconut Oil 1 Ltr,795.9,5/13/2024,5,13,2024,129,Greater Colombo,Credit Sales-Con,102671.1
Coconut Oil 1 Ltr,795.4,5/14/2024,5,14,2024,96,Greater Colombo,Credit Sales-Con,76358.4
Coconut Oil 1 Ltr,794.9,5/15/2024,5,15,2024,111,Greater Colombo,Credit Sales-Con,88233.9
Coconut Oil 1 Ltr,794.4,5/16/2024,5,16,2024,116,Greater Colombo,Credit Sales-Con,92150.4
Coconut Oil 1 Ltr,793.9,5/17/2024,5,17,2024,114,Greater Colombo,Credit Sales-Con,90504.6
Coconut Oil 1 Ltr,793.4,5/18/2024,5,18,2024,123,Greater Colombo,Credit Sales-Con,97588.2
Coconut Oil 1 Ltr,792.9,5/19/2024,5,19,2024,145,Greater Colombo,Credit Sales-Con,114970.5
Coconut Oil 1 Ltr,792.4,5/20/2024,5,20,2024,138,Greater Colombo,Credit Sales-Con,109351.2
Coconut Oil 1 Ltr,791.9,5/21/2024,5,21,2024,90,Greater Colombo,Credit Sales-Con,71271
Coconut Oil 1 Ltr,791.4,5/22/2024,5,22,2024,129,Greater Colombo,Credit Sales-Con,102090.6
Coconut Oil 1 Ltr,790.9,5/23/2024,5,23,2024,143,Greater Colombo,Credit Sales-Con,113098.7
Coconut Oil 1 Ltr,790.4,5/24/2024,5,24,2024,124,Greater Colombo,Credit Sales-Con,98009.6
Coconut Oil 1 Ltr,789.9,5/25/2024,5,25,2024,138,Greater Colombo,Credit Sales-Con,109006.2
Coconut Oil 1 Ltr,789.4,5/26/2024,5,26,2024,157,Greater Colombo,Credit Sales-Con,123935.8
Coconut Oil 1 Ltr,788.9,5/27/2024,5,27,2024,137,Greater Colombo,Credit Sales-Con,108079.3
Coconut Oil 1 Ltr,788.4,5/28/2024,5,28,2024,121,Greater Colombo,Credit Sales-Con,95396.4
Coconut Oil 1 Ltr,787.9,5/29/2024,5,29,2024,137,Greater Colombo,Credit Sales-Con,107942.3
Coconut Oil 1 Ltr,787.4,5/30/2024,5,30,2024,119,Greater Colombo,Credit Sales-Con,93700.6
Coconut Oil 1 Ltr,786.9,5/31/2024,5,31,2024,117,Greater Colombo,Credit Sales-Con,92067.3
Coconut Oil 1 Ltr,786.4,6/1/2024,6,1,2024,112,Greater Colombo,Credit Sales-Con,88076.8
Coconut Oil 1 Ltr,785.9,6/2/2024,6,2,2024,150,Greater Colombo,Credit Sales-Con,117885
Coconut Oil 1 Ltr,785.4,6/3/2024,6,3,2024,103,Greater Colombo,Credit Sales-Con,80896.2
Coconut Oil 1 Ltr,784.9,6/4/2024,6,4,2024,150,Greater Colombo,Credit Sales-Con,117735
Coconut Oil 1 Ltr,784.4,6/5/2024,6,5,2024,129,Greater Colombo,Credit Sales-Con,101187.6
Coconut Oil 1 Ltr,783.9,6/6/2024,6,6,2024,91,Greater Colombo,Credit Sales-Con,71334.9
Coconut Oil 1 Ltr,783.4,6/7/2024,6,7,2024,126,Greater Colombo,Credit Sales-Con,98708.4
Coconut Oil 1 Ltr,782.9,6/8/2024,6,8,2024,77,Greater Colombo,Credit Sales-Con,60283.3
Coconut Oil 1 Ltr,782.4,6/9/2024,6,9,2024,131,Greater Colombo,Credit Sales-Con,102494.4
Coconut Oil 1 Ltr,781.9,6/10/2024,6,10,2024,137,Greater Colombo,Credit Sales-Con,107120.3
Coconut Oil 1 Ltr,781.4,6/11/2024,6,11,2024,107,Greater Colombo,Credit Sales-Con,83609.8
Coconut Oil 1 Ltr,780.9,6/12/2024,6,12,2024,121,Greater Colombo,Credit Sales-Con,94488.9
Coconut Oil 1 Ltr,780.4,6/13/2024,6,13,2024,158,Greater Colombo,Credit Sales-Con,123303.2
Coconut Oil 1 Ltr,779.9,6/14/2024,6,14,2024,109,Greater Colombo,Credit Sales-Con,85009.1
Coconut Oil 1 Ltr,779.4,6/15/2024,6,15,2024,98,Greater Colombo,Credit Sales-Con,76381.2
Coconut Oil 1 Ltr,778.9,6/16/2024,6,16,2024,149,Greater Colombo,Credit Sales-Con,116056.1
Coconut Oil 1 Ltr,778.4,6/17/2024,6,17,2024,158,Greater Colombo,Credit Sales-Con,122987.2
Coconut Oil 1 Ltr,777.9,6/18/2024,6,18,2024,119,Greater Colombo,Credit Sales-Con,92570.1
Coconut Oil 1 Ltr,777.4,6/19/2024,6,19,2024,139,Greater Colombo,Credit Sales-Con,108058.6
Coconut Oil 1 Ltr,776.9,6/20/2024,6,20,2024,146,Greater Colombo,Credit Sales-Con,113427.4
Coconut Oil 1 Ltr,776.4,6/21/2024,6,21,2024,104,Greater Colombo,Credit Sales-Con,80745.6
Coconut Oil 1 Ltr,775.9,6/22/2024,6,22,2024,109,Greater Colombo,Credit Sales-Con,84573.1
Coconut Oil 1 Ltr,775.4,6/23/2024,6,23,2024,144,Greater Colombo,Credit Sales-Con,111657.6
Coconut Oil 1 Ltr,774.9,6/24/2024,6,24,2024,153,Greater Colombo,Credit Sales-Con,118559.7
Coconut Oil 1 Ltr,774.4,6/25/2024,6,25,2024,130,Greater Colombo,Credit Sales-Con,100672
Coconut Oil 1 Ltr,773.9,6/26/2024,6,26,2024,101,Greater Colombo,Credit Sales-Con,78163.9
Coconut Oil 1 Ltr,773.4,6/27/2024,6,27,2024,159,Greater Colombo,Credit Sales-Con,122970.6
Coconut Oil 1 Ltr,772.9,6/28/2024,6,28,2024,108,Greater Colombo,Credit Sales-Con,83473.2
Coconut Oil 1 Ltr,772.4,6/29/2024,6,29,2024,112,Greater Colombo,Credit Sales-Con,86508.8
Coconut Oil 1 Ltr,771.9,6/30/2024,6,30,2024,126,Greater Colombo,Credit Sales-Con,97259.4
Coconut Oil 1 Ltr,771.4,7/1/2024,7,1,2024,170,Greater Colombo,Credit Sales-Con,131138
Coconut Oil 1 Ltr,770.9,7/2/2024,7,2,2024,156,Greater Colombo,Credit Sales-Con,120260.4
Coconut Oil 1 Ltr,770.4,7/3/2024,7,3,2024,147,Greater Colombo,Credit Sales-Con,113248.8
Coconut Oil 1 Ltr,769.9,7/4/2024,7,4,2024,148,Greater Colombo,Credit Sales-Con,113945.2
Coconut Oil 1 Ltr,769.4,7/5/2024,7,5,2024,140,Greater Colombo,Credit Sales-Con,107716
Coconut Oil 1 Ltr,768.9,7/6/2024,7,6,2024,150,Greater Colombo,Credit Sales-Con,115335
Coconut Oil 1 Ltr,768.4,7/7/2024,7,7,2024,89,Greater Colombo,Credit Sales-Con,68387.6
Coconut Oil 1 Ltr,767.9,7/8/2024,7,8,2024,133,Greater Colombo,Credit Sales-Con,102130.7
Coconut Oil 1 Ltr,767.4,7/9/2024,7,9,2024,144,Greater Colombo,Credit Sales-Con,110505.6
Coconut Oil 1 Ltr,766.9,7/10/2024,7,10,2024,116,Greater Colombo,Credit Sales-Con,88960.4
Coconut Oil 1 Ltr,766.4,7/11/2024,7,11,2024,147,Greater Colombo,Credit Sales-Con,112660.8
Coconut Oil 1 Ltr,765.9,7/12/2024,7,12,2024,135,Greater Colombo,Credit Sales-Con,103396.5
Coconut Oil 1 Ltr,765.4,7/13/2024,7,13,2024,174,Greater Colombo,Credit Sales-Con,133179.6
Coconut Oil 1 Ltr,764.9,7/14/2024,7,14,2024,171,Greater Colombo,Credit Sales-Con,130797.9
Coconut Oil 1 Ltr,764.4,7/15/2024,7,15,2024,130,Greater Colombo,Credit Sales-Con,99372
Coconut Oil 1 Ltr,763.9,7/16/2024,7,16,2024,136,Greater Colombo,Credit Sales-Con,103890.4
Coconut Oil 1 Ltr,763.4,7/17/2024,7,17,2024,138,Greater Colombo,Credit Sales-Con,105349.2
Coconut Oil 1 Ltr,762.9,7/18/2024,7,18,2024,130,Greater Colombo,Credit Sales-Con,99177
Coconut Oil 1 Ltr,762.4,7/19/2024,7,19,2024,143,Greater Colombo,Credit Sales-Con,109023.2
Coconut Oil 1 Ltr,761.9,7/20/2024,7,20,2024,124,Greater Colombo,Credit Sales-Con,94475.6
Coconut Oil 1 Ltr,761.4,7/21/2024,7,21,2024,116,Greater Colombo,Credit Sales-Con,88322.4
Coconut Oil 1 Ltr,760.9,7/22/2024,7,22,2024,152,Greater Colombo,Credit Sales-Con,115656.8
Coconut Oil 1 Ltr,760.4,7/23/2024,7,23,2024,152,Greater Colombo,Credit Sales-Con,115580.8
Coconut Oil 1 Ltr,759.9,7/24/2024,7,24,2024,123,Greater Colombo,Credit Sales-Con,93467.7
Coconut Oil 1 Ltr,759.4,7/25/2024,7,25,2024,157,Greater Colombo,Credit Sales-Con,119225.8
Coconut Oil 1 Ltr,758.9,7/26/2024,7,26,2024,126,Greater Colombo,Credit Sales-Con,95621.4
Coconut Oil 1 Ltr,758.4,7/27/2024,7,27,2024,144,Greater Colombo,Credit Sales-Con,109209.6
Coconut Oil 1 Ltr,757.9,7/28/2024,7,28,2024,156,Greater Colombo,Credit Sales-Con,118232.4
Coconut Oil 1 Ltr,757.4,7/29/2024,7,29,2024,138,Greater Colombo,Credit Sales-Con,104521.2
Coconut Oil 1 Ltr,756.9,7/30/2024,7,30,2024,148,Greater Colombo,Credit Sales-Con,112021.2
Coconut Oil 1 Ltr,756.4,7/31/2024,7,31,2024,129,Greater Colombo,Credit Sales-Con,97575.6
Coconut Oil 1 Ltr,755.9,8/1/2024,8,1,2024,122,Greater Colombo,Credit Sales-Con,92219.8
Coconut Oil 1 Ltr,755.4,8/2/2024,8,2,2024,121,Greater Colombo,Credit Sales-Con,91403.4
Coconut Oil 1 Ltr,754.9,8/3/2024,8,3,2024,113,Greater Colombo,Credit Sales-Con,85303.7
Coconut Oil 1 Ltr,754.4,8/4/2024,8,4,2024,122,Greater Colombo,Credit Sales-Con,92036.8
Coconut Oil 1 Ltr,753.9,8/5/2024,8,5,2024,100,Greater Colombo,Credit Sales-Con,75390
Coconut Oil 1 Ltr,753.4,8/6/2024,8,6,2024,117,Greater Colombo,Credit Sales-Con,88147.8
Coconut Oil 1 Ltr,752.9,8/7/2024,8,7,2024,120,Greater Colombo,Credit Sales-Con,90348
Coconut Oil 1 Ltr,752.4,8/8/2024,8,8,2024,121,Greater Colombo,Credit Sales-Con,91040.4
Coconut Oil 1 Ltr,751.9,8/9/2024,8,9,2024,121,Greater Colombo,Credit Sales-Con,90979.9
Coconut Oil 1 Ltr,751.4,8/10/2024,8,10,2024,124,Greater Colombo,Credit Sales-Con,93173.6
Coconut Oil 1 Ltr,750.9,8/11/2024,8,11,2024,132,Greater Colombo,Credit Sales-Con,99118.8
Coconut Oil 1 Ltr,750.4,8/12/2024,8,12,2024,139,Greater Colombo,Credit Sales-Con,104305.6
Coconut Oil 1 Ltr,749.9,8/13/2024,8,13,2024,114,Greater Colombo,Credit Sales-Con,85488.6
Coconut Oil 1 Ltr,749.4,8/14/2024,8,14,2024,105,Greater Colombo,Credit Sales-Con,78687
Coconut Oil 1 Ltr,748.9,8/15/2024,8,15,2024,108,Greater Colombo,Credit Sales-Con,80881.2
Coconut Oil 1 Ltr,748.4,8/16/2024,8,16,2024,117,Greater Colombo,Credit Sales-Con,87562.8
Coconut Oil 1 Ltr,747.9,8/17/2024,8,17,2024,119,Greater Colombo,Credit Sales-Con,89000.1
Coconut Oil 1 Ltr,747.4,8/18/2024,8,18,2024,112,Greater Colombo,Credit Sales-Con,83708.8
Coconut Oil 1 Ltr,746.9,8/19/2024,8,19,2024,104,Greater Colombo,Credit Sales-Con,77677.6
Coconut Oil 1 Ltr,746.4,8/20/2024,8,20,2024,117,Greater Colombo,Credit Sales-Con,87328.8
Coconut Oil 1 Ltr,745.9,8/21/2024,8,21,2024,128,Greater Colombo,Credit Sales-Con,95475.2
Coconut Oil 1 Ltr,745.4,8/22/2024,8,22,2024,134,Greater Colombo,Credit Sales-Con,99883.6
Coconut Oil 1 Ltr,744.9,8/23/2024,8,23,2024,116,Greater Colombo,Credit Sales-Con,86408.4
Coconut Oil 1 Ltr,744.4,8/24/2024,8,24,2024,118,Greater Colombo,Credit Sales-Con,87839.2
Coconut Oil 1 Ltr,743.9,8/25/2024,8,25,2024,110,Greater Colombo,Credit Sales-Con,81829
Coconut Oil 1 Ltr,743.4,8/26/2024,8,26,2024,124,Greater Colombo,Credit Sales-Con,92181.6
Coconut Oil 1 Ltr,742.9,8/27/2024,8,27,2024,111,Greater Colombo,Credit Sales-Con,82461.9
Coconut Oil 1 Ltr,742.4,8/28/2024,8,28,2024,134,Greater Colombo,Credit Sales-Con,99481.6
Coconut Oil 1 Ltr,741.9,8/29/2024,8,29,2024,96,Greater Colombo,Credit Sales-Con,71222.4
Coconut Oil 1 Ltr,741.4,8/30/2024,8,30,2024,119,Greater Colombo,Credit Sales-Con,88226.6
Coconut Oil 1 Ltr,740.9,8/31/2024,8,31,2024,130,Greater Colombo,Credit Sales-Con,96317
Coconut Oil 1 Ltr,740.4,9/1/2024,9,1,2024,173,Greater Colombo,Credit Sales-Con,128089.2
Coconut Oil 1 Ltr,739.9,9/2/2024,9,2,2024,200,Greater Colombo,Credit Sales-Con,147980
Coconut Oil 1 Ltr,739.4,9/3/2024,9,3,2024,176,Greater Colombo,Credit Sales-Con,130134.4
Coconut Oil 1 Ltr,738.9,9/4/2024,9,4,2024,149,Greater Colombo,Credit Sales-Con,110096.1
Coconut Oil 1 Ltr,738.4,9/5/2024,9,5,2024,167,Greater Colombo,Credit Sales-Con,123312.8
Coconut Oil 1 Ltr,737.9,9/6/2024,9,6,2024,134,Greater Colombo,Credit Sales-Con,98878.6
Coconut Oil 1 Ltr,737.4,9/7/2024,9,7,2024,168,Greater Colombo,Credit Sales-Con,123883.2
Coconut Oil 1 Ltr,736.9,9/8/2024,9,8,2024,153,Greater Colombo,Credit Sales-Con,112745.7
Coconut Oil 1 Ltr,736.4,9/9/2024,9,9,2024,188,Greater Colombo,Credit Sales-Con,138443.2
Coconut Oil 1 Ltr,735.9,9/10/2024,9,10,2024,158,Greater Colombo,Credit Sales-Con,116272.2
Coconut Oil 1 Ltr,735.4,9/11/2024,9,11,2024,167,Greater Colombo,Credit Sales-Con,122811.8
Coconut Oil 1 Ltr,734.9,9/12/2024,9,12,2024,157,Greater Colombo,Credit Sales-Con,115379.3
Coconut Oil 1 Ltr,734.4,9/13/2024,9,13,2024,200,Greater Colombo,Credit Sales-Con,146880
Coconut Oil 1 Ltr,733.9,9/14/2024,9,14,2024,163,Greater Colombo,Credit Sales-Con,119625.7
Coconut Oil 1 Ltr,733.4,9/15/2024,9,15,2024,200,Greater Colombo,Credit Sales-Con,146680
Coconut Oil 1 Ltr,732.9,9/16/2024,9,16,2024,186,Greater Colombo,Credit Sales-Con,136319.4
Coconut Oil 1 Ltr,732.4,9/17/2024,9,17,2024,179,Greater Colombo,Credit Sales-Con,131099.6
Coconut Oil 1 Ltr,731.9,9/18/2024,9,18,2024,177,Greater Colombo,Credit Sales-Con,129546.3
Coconut Oil 1 Ltr,731.4,9/19/2024,9,19,2024,177,Greater Colombo,Credit Sales-Con,129457.8
Coconut Oil 1 Ltr,730.9,9/20/2024,9,20,2024,131,Greater Colombo,Credit Sales-Con,95747.9
Coconut Oil 1 Ltr,730.4,9/21/2024,9,21,2024,164,Greater Colombo,Credit Sales-Con,119785.6
Coconut Oil 1 Ltr,729.9,9/22/2024,9,22,2024,186,Greater Colombo,Credit Sales-Con,135761.4
Coconut Oil 1 Ltr,729.4,9/23/2024,9,23,2024,168,Greater Colombo,Credit Sales-Con,122539.2
Coconut Oil 1 Ltr,728.9,9/24/2024,9,24,2024,141,Greater Colombo,Credit Sales-Con,102774.9
Coconut Oil 1 Ltr,728.4,9/25/2024,9,25,2024,168,Greater Colombo,Credit Sales-Con,122371.2
Coconut Oil 1 Ltr,727.9,9/26/2024,9,26,2024,200,Greater Colombo,Credit Sales-Con,145580
Coconut Oil 1 Ltr,727.4,9/27/2024,9,27,2024,194,Greater Colombo,Credit Sales-Con,141115.6
Coconut Oil 1 Ltr,726.9,9/28/2024,9,28,2024,168,Greater Colombo,Credit Sales-Con,122119.2
Coconut Oil 1 Ltr,726.4,9/29/2024,9,29,2024,188,Greater Colombo,Credit Sales-Con,136563.2
Coconut Oil 1 Ltr,725.9,9/30/2024,9,30,2024,162,Greater Colombo,Credit Sales-Con,117595.8
Coconut Oil 1 Ltr,725.4,10/1/2024,10,1,2024,170,Greater Colombo,Credit Sales-Con,123318
Coconut Oil 1 Ltr,724.9,10/2/2024,10,2,2024,186,Greater Colombo,Credit Sales-Con,134831.4
Coconut Oil 1 Ltr,724.4,10/3/2024,10,3,2024,200,Greater Colombo,Credit Sales-Con,144880
Coconut Oil 1 Ltr,723.9,10/4/2024,10,4,2024,199,Greater Colombo,Credit Sales-Con,144056.1
Coconut Oil 1 Ltr,723.4,10/5/2024,10,5,2024,200,Greater Colombo,Credit Sales-Con,144680
Coconut Oil 1 Ltr,722.9,10/6/2024,10,6,2024,198,Greater Colombo,Credit Sales-Con,143134.2
Coconut Oil 1 Ltr,722.4,10/7/2024,10,7,2024,200,Greater Colombo,Credit Sales-Con,144480
Coconut Oil 1 Ltr,721.9,10/8/2024,10,8,2024,200,Greater Colombo,Credit Sales-Con,144380
Coconut Oil 1 Ltr,721.4,10/9/2024,10,9,2024,200,Greater Colombo,Credit Sales-Con,144280
Coconut Oil 1 Ltr,720.9,10/10/2024,10,10,2024,200,Greater Colombo,Credit Sales-Con,144180
Coconut Oil 1 Ltr,720.4,10/11/2024,10,11,2024,200,Greater Colombo,Credit Sales-Con,144080
Coconut Oil 1 Ltr,719.9,10/12/2024,10,12,2024,174,Greater Colombo,Credit Sales-Con,125262.6
Coconut Oil 1 Ltr,719.4,10/13/2024,10,13,2024,200,Greater Colombo,Credit Sales-Con,143880
Coconut Oil 1 Ltr,718.9,10/14/2024,10,14,2024,181,Greater Colombo,Credit Sales-Con,130120.9
Coconut Oil 1 Ltr,718.4,10/15/2024,10,15,2024,200,Greater Colombo,Credit Sales-Con,143680
Coconut Oil 1 Ltr,717.9,10/16/2024,10,16,2024,182,Greater Colombo,Credit Sales-Con,130657.8
Coconut Oil 1 Ltr,717.4,10/17/2024,10,17,2024,193,Greater Colombo,Credit Sales-Con,138458.2
Coconut Oil 1 Ltr,716.9,10/18/2024,10,18,2024,188,Greater Colombo,Credit Sales-Con,134777.2
Coconut Oil 1 Ltr,716.4,10/19/2024,10,19,2024,192,Greater Colombo,Credit Sales-Con,137548.8
Coconut Oil 1 Ltr,715.9,10/20/2024,10,20,2024,194,Greater Colombo,Credit Sales-Con,138884.6
Coconut Oil 1 Ltr,715.4,10/21/2024,10,21,2024,193,Greater Colombo,Credit Sales-Con,138072.2
Coconut Oil 1 Ltr,714.9,10/22/2024,10,22,2024,200,Greater Colombo,Credit Sales-Con,142980
Coconut Oil 1 Ltr,714.4,10/23/2024,10,23,2024,182,Greater Colombo,Credit Sales-Con,130020.8
Coconut Oil 1 Ltr,713.9,10/24/2024,10,24,2024,200,Greater Colombo,Credit Sales-Con,142780
Coconut Oil 1 Ltr,713.4,10/25/2024,10,25,2024,200,Greater Colombo,Credit Sales-Con,142680
Coconut Oil 1 Ltr,712.9,10/26/2024,10,26,2024,194,Greater Colombo,Credit Sales-Con,138302.6
Coconut Oil 1 Ltr,712.4,10/27/2024,10,27,2024,190,Greater Colombo,Credit Sales-Con,135356
Coconut Oil 1 Ltr,711.9,10/28/2024,10,28,2024,200,Greater Colombo,Credit Sales-Con,142380
Coconut Oil 1 Ltr,711.4,10/29/2024,10,29,2024,200,Greater Colombo,Credit Sales-Con,142280
Coconut Oil 1 Ltr,710.9,10/30/2024,10,30,2024,200,Greater Colombo,Credit Sales-Con,142180
Coconut Oil 1 Ltr,710.4,10/31/2024,10,31,2024,194,Greater Colombo,Credit Sales-Con,137817.6
Coconut Oil 1 Ltr,709.9,11/1/2024,11,1,2024,200,Greater Colombo,Credit Sales-Con,141980
Coconut Oil 1 Ltr,709.4,11/2/2024,11,2,2024,200,Greater Colombo,Credit Sales-Con,141880
Coconut Oil 1 Ltr,708.9,11/3/2024,11,3,2024,200,Greater Colombo,Credit Sales-Con,141780
Coconut Oil 1 Ltr,708.4,11/4/2024,11,4,2024,200,Greater Colombo,Credit Sales-Con,141680
Coconut Oil 1 Ltr,707.9,11/5/2024,11,5,2024,200,Greater Colombo,Credit Sales-Con,141580
Coconut Oil 1 Ltr,707.4,11/6/2024,11,6,2024,200,Greater Colombo,Credit Sales-Con,141480
Coconut Oil 1 Ltr,706.9,11/7/2024,11,7,2024,200,Greater Colombo,Credit Sales-Con,141380
Coconut Oil 1 Ltr,706.4,11/8/2024,11,8,2024,200,Greater Colombo,Credit Sales-Con,141280
Coconut Oil 1 Ltr,705.9,11/9/2024,11,9,2024,200,Greater Colombo,Credit Sales-Con,141180
Coconut Oil 1 Ltr,705.4,11/10/2024,11,10,2024,200,Greater Colombo,Credit Sales-Con,141080
Coconut Oil 1 Ltr,704.9,11/11/2024,11,11,2024,200,Greater Colombo,Credit Sales-Con,140980
Coconut Oil 1 Ltr,704.7,11/12/2024,11,12,2024,189,Greater Colombo,Credit Sales-Con,133188.3
Coconut Oil 1 Ltr,706.2,11/13/2024,11,13,2024,200,Greater Colombo,Credit Sales-Con,141240
Coconut Oil 1 Ltr,707.7,11/14/2024,11,14,2024,200,Greater Colombo,Credit Sales-Con,141540
Coconut Oil 1 Ltr,709.2,11/15/2024,11,15,2024,200,Greater Colombo,Credit Sales-Con,141840
Coconut Oil 1 Ltr,710.7,11/16/2024,11,16,2024,200,Greater Colombo,Credit Sales-Con,142140
Coconut Oil 1 Ltr,712.2,11/17/2024,11,17,2024,200,Greater Colombo,Credit Sales-Con,142440
Coconut Oil 1 Ltr,713.7,11/18/2024,11,18,2024,200,Greater Colombo,Credit Sales-Con,142740
Coconut Oil 1 Ltr,715.2,11/19/2024,11,19,2024,200,Greater Colombo,Credit Sales-Con,143040
Coconut Oil 1 Ltr,716.7,11/20/2024,11,20,2024,186,Greater Colombo,Credit Sales-Con,133306.2
Coconut Oil 1 Ltr,718.2,11/21/2024,11,21,2024,189,Greater Colombo,Credit Sales-Con,135739.8
Coconut Oil 1 Ltr,719.7,11/22/2024,11,22,2024,200,Greater Colombo,Credit Sales-Con,143940
Coconut Oil 1 Ltr,721.2,11/23/2024,11,23,2024,200,Greater Colombo,Credit Sales-Con,144240
Coconut Oil 1 Ltr,722.7,11/24/2024,11,24,2024,176,Greater Colombo,Credit Sales-Con,127195.2
Coconut Oil 1 Ltr,724.2,11/25/2024,11,25,2024,200,Greater Colombo,Credit Sales-Con,144840
Coconut Oil 1 Ltr,725.7,11/26/2024,11,26,2024,200,Greater Colombo,Credit Sales-Con,145140
Coconut Oil 1 Ltr,727.2,11/27/2024,11,27,2024,200,Greater Colombo,Credit Sales-Con,145440
Coconut Oil 1 Ltr,728.7,11/28/2024,11,28,2024,200,Greater Colombo,Credit Sales-Con,145740
Coconut Oil 1 Ltr,730.2,11/29/2024,11,29,2024,200,Greater Colombo,Credit Sales-Con,146040
Coconut Oil 1 Ltr,731.7,11/30/2024,11,30,2024,200,Greater Colombo,Credit Sales-Con,146340
Coconut Oil 1 Ltr,733.2,12/1/2024,12,1,2024,200,Greater Colombo,Credit Sales-Con,146640
Coconut Oil 1 Ltr,734.7,12/2/2024,12,2,2024,200,Greater Colombo,Credit Sales-Con,146940
Coconut Oil 1 Ltr,736.2,12/3/2024,12,3,2024,200,Greater Colombo,Credit Sales-Con,147240
Coconut Oil 1 Ltr,737.7,12/4/2024,12,4,2024,200,Greater Colombo,Credit Sales-Con,147540
Coconut Oil 1 Ltr,739.2,12/5/2024,12,5,2024,200,Greater Colombo,Credit Sales-Con,147840
Coconut Oil 1 Ltr,740.7,12/6/2024,12,6,2024,200,Greater Colombo,Credit Sales-Con,148140
Coconut Oil 1 Ltr,742.2,12/7/2024,12,7,2024,200,Greater Colombo,Credit Sales-Con,148440
Coconut Oil 1 Ltr,743.7,12/8/2024,12,8,2024,200,Greater Colombo,Credit Sales-Con,148740
Coconut Oil 1 Ltr,745.2,12/9/2024,12,9,2024,200,Greater Colombo,Credit Sales-Con,149040
Coconut Oil 1 Ltr,746.7,12/10/2024,12,10,2024,200,Greater Colombo,Credit Sales-Con,149340
Coconut Oil 1 Ltr,748.2,12/11/2024,12,11,2024,200,Greater Colombo,Credit Sales-Con,149640
Coconut Oil 1 Ltr,749.7,12/12/2024,12,12,2024,200,Greater Colombo,Credit Sales-Con,149940
Coconut Oil 1 Ltr,751.2,12/13/2024,12,13,2024,200,Greater Colombo,Credit Sales-Con,150240
Coconut Oil 1 Ltr,752.7,12/14/2024,12,14,2024,200,Greater Colombo,Credit Sales-Con,150540
Coconut Oil 1 Ltr,754.2,12/15/2024,12,15,2024,200,Greater Colombo,Credit Sales-Con,150840
Coconut Oil 1 Ltr,755.7,12/16/2024,12,16,2024,200,Greater Colombo,Credit Sales-Con,151140
Coconut Oil 1 Ltr,757.2,12/17/2024,12,17,2024,200,Greater Colombo,Credit Sales-Con,151440
Coconut Oil 1 Ltr,758.7,12/18/2024,12,18,2024,200,Greater Colombo,Credit Sales-Con,151740
Coconut Oil 1 Ltr,760.2,12/19/2024,12,19,2024,200,Greater Colombo,Credit Sales-Con,152040
Coconut Oil 1 Ltr,761.7,12/20/2024,12,20,2024,200,Greater Colombo,Credit Sales-Con,152340
Coconut Oil 1 Ltr,763.2,12/21/2024,12,21,2024,200,Greater Colombo,Credit Sales-Con,152640
Coconut Oil 1 Ltr,764.7,12/22/2024,12,22,2024,200,Greater Colombo,Credit Sales-Con,152940
